Year,Month,mmyy,Customer Number,Customer Name,Column1,City,Province,Postal Code,Item Code,Item Number,Description,QtyRev, $ ,Q
2021,7,2021-07,PSC12375,Enchie Organic & Japanese Food Mart,"2001 Provincial Road, Unit #2",Windsor,ON,N9G 2S9,SOL,SOL00010,Org Tapioca Starch 1kg,2,$12.70 ,3
2021,7,2021-07,PSC12494,Misty River Alternatives,"133 Colonization St, PO Box 206",Emo,ON,P0W 1E0,SOL,SOL00013,Org Coconut Flour 700g,4,$22.20 ,3
2021,7,2021-07,PSC12494,Misty River Alternatives,"133 Colonization St, PO Box 206",Emo,ON,P0W 1E0,SOL,SOL00018,Org Chickpea Flour 700g,2,$17.60 ,3
2021,7,2021-07,PSC12814,Naturistas 424,424A - 7th Street South,Lethbridge,AB,T1J 2G6,SOL,SOL00018,Org Chickpea Flour 700g,2,$18.52 ,3
2021,7,2021-07,PSC12818,Les Glutineries,"2415 Dessaulles9146,9692 Quebec Inc,",St Hyacinthe,QC,J2S 2V2,SOL,SOL00027,Org Pancake Mix 700g,2,$11.66 ,3
2021,7,2021-07,PSC12899,"Vitamart,ca",6326 Davies Road,Edmonton,AB,T6E 4M9,SOL,SOL00012,Org All-Purpose Mix 1kg,3,$23.04 ,3
2021,7,2021-07,PSC12899,"Vitamart,ca",6326 Davies Road,Edmonton,AB,T6E 4M9,SOL,SOL00007,Org Buckwheat Flour 1kg,2,$10.10 ,3
2021,7,2021-07,PSC12899,"Vitamart,ca",6326 Davies Road,Edmonton,AB,T6E 4M9,SOL,SOL00018,Org Chickpea Flour 700g,2,$17.60 ,3
2021,7,2021-07,PSC12899,"Vitamart,ca","505 Iroquois Shore Road, Unit 2",Oakville,ON,L6H 2R4,SOL,SOL00012,Org All-Purpose Mix 1kg,6,$46.08 ,3
2021,7,2021-07,PSC12899,"Vitamart,ca","505 Iroquois Shore Road, Unit 2",Oakville,ON,L6H 2R4,SOL,SOL00012,Org All-Purpose Mix 1kg,8,$61.44 ,3
2021,7,2021-07,PSC12899,"Vitamart,ca","505 Iroquois Shore Road, Unit 2",Oakville,ON,L6H 2R4,SOL,SOL00018,Org Chickpea Flour 700g,2,$17.60 ,3
2021,7,2021-07,PSC13027,Kardish Health Food Centre,1309 Carling Avenue,Ottawa,ON,K1Z 7L3,SOL,SOL00018,Org Chickpea Flour 700g,2,$17.60 ,3
2021,7,2021-07,PSC13067,Patchouli Natural Products,1173 Avenue St Pierre,Bathurst,NB,E2A 3A1,SOL,SOL00007,Org Buckwheat Flour 1kg,3,$15.15 ,3
2021,7,2021-07,PSC13183,The Cackling Goose Market,38 York Street,Sackville,NB,E4L 4R4,SOL,SOL00008,Org Quinoa Flour 700g,6,$80.94 ,3
2021,7,2021-07,PSC13305,Pharmacie Brunet-Cantin,"1509 Hwy 11 WestP,O, Box 550",Hearst,ON,P0L 1N0,SOL,SOL00007,Org Buckwheat Flour 1kg,-3,($15.96),3
2021,7,2021-07,PSC13541,Willow Lane Natural Foods,20 Mill Street East,Acton,ON,L7J 1G9,SOL,SOL00018,Org Chickpea Flour 700g,2,$17.60 ,3
2021,7,2021-07,PSC13718,"Inside U Health Center Inc,",79 Montclair Drive,Woodstock,ON,N4V 1C5,SOL,SOL00018,Org Chickpea Flour 700g,2,$17.60 ,3
2021,7,2021-07,PSC14108,Well.ca,935B Southgate Drive,Guelph,ON,N1L 0B9,SOL,SOL00008,Org Quinoa Flour 700g,2,$24.70 ,3
2021,7,2021-07,PSC14108,Well.ca,935B Southgate Drive,Guelph,ON,N1L 0B9,SOL,SOL00013,Org Coconut Flour 700g,2,$10.16 ,3
2021,7,2021-07,PSC14108,Well.ca,935B Southgate Drive,Guelph,ON,N1L 0B9,SOL,SOL00013,Org Coconut Flour 700g,1,$5.08 ,3
2021,7,2021-07,PSC14108,Well.ca,935B Southgate Drive,Guelph,ON,N1L 0B9,SOL,SOL00008,Org Quinoa Flour 700g,1,$12.35 ,3
2021,7,2021-07,PSC14108,Well.ca,935B Southgate Drive,Guelph,ON,N1L 0B9,SOL,SOL00013,Org Coconut Flour 700g,1,$5.08 ,3
2021,7,2021-07,PSC14108,Well.ca,935B Southgate Drive,Guelph,ON,N1L 0B9,SOL,SOL00013,Org Coconut Flour 700g,1,$5.08 ,3
2021,7,2021-07,PSC14108,Well.ca,935B Southgate Drive,Guelph,ON,N1L 0B9,SOL,SOL00008,Org Quinoa Flour 700g,1,$12.35 ,3
2021,7,2021-07,PSC14108,Well.ca,935B Southgate Drive,Guelph,ON,N1L 0B9,SOL,SOL00013,Org Coconut Flour 700g,1,$5.08 ,3
2021,7,2021-07,PSC14108,Well.ca,935B Southgate Drive,Guelph,ON,N1L 0B9,SOL,SOL00008,Org Quinoa Flour 700g,1,$12.35 ,3
2021,7,2021-07,PSC14108,Well.ca,935B Southgate Drive,Guelph,ON,N1L 0B9,SOL,SOL00013,Org Coconut Flour 700g,2,$10.16 ,3
2021,7,2021-07,PSC14108,Well.ca,935B Southgate Drive,Guelph,ON,N1L 0B9,SOL,SOL00008,Org Quinoa Flour 700g,1,$12.35 ,3
2021,7,2021-07,PSC14108,Well.ca,935B Southgate Drive,Guelph,ON,N1L 0B9,SOL,SOL00013,Org Coconut Flour 700g,1,$5.08 ,3
2021,7,2021-07,PSC14108,Well.ca,935B Southgate Drive,Guelph,ON,N1L 0B9,SOL,SOL00010,Org Tapioca Starch 1kg,60,$348.60 ,3
2021,7,2021-07,PSC14108,Well.ca,935B Southgate Drive,Guelph,ON,N1L 0B9,SOL,SOL00008,Org Quinoa Flour 700g,1,$12.35 ,3
2021,7,2021-07,PSC14108,Well.ca,935B Southgate Drive,Guelph,ON,N1L 0B9,SOL,SOL00013,Org Coconut Flour 700g,2,$10.16 ,3
2021,7,2021-07,PSC14449,Marche Bleuet,2733 Notre-Dame west,Montreal,QC,H3J 1N9,SOL,SOL00018,Org Chickpea Flour 700g,1,$9.26 ,3
2021,7,2021-07,PSC14508,Leu's Market,23 Main Street,St George,NB,E5C 3H9,SOL,SOL00013,Org Coconut Flour 700g,6,$33.30 ,3
2021,7,2021-07,PSC14609,Maison Ecolonet,925 Belanger,Montreal,QC,H2S 1G9,SOL,SOL00006,Org Brown Rice Flour 1kg,2,$13.26 ,3
2021,7,2021-07,PSC14609,Maison Ecolonet,925 Belanger,Montreal,QC,H2S 1G9,SOL,SOL00018,Org Chickpea Flour 700g,2,$18.52 ,3
2021,7,2021-07,PSC14640,Red Thistle Inc,236 Norwich Ave,Woodstock,ON,N4S 3V9,SOL,SOL00007,Org Buckwheat Flour 1kg,2,$10.10 ,3
2021,7,2021-07,PSC14810,Nutter's #40 - Dauphin,19 - 3rd Ave NE,Dauphin,MB,R7N 0Y5,SOL,SOL00010,Org Tapioca Starch 1kg,2,$12.70 ,3
2021,7,2021-07,PSC14829,Panier Sante Gentilly,1225 des Hirondelles,Becancour (Gentilly),QC,G9H 4L5,SOL,SOL00027,Org Pancake Mix 700g,4,$22.84 ,3
2021,7,2021-07,PSC14917,"La Ruche -Produits De Sante L & S Inc,",375 Notre-Dame,Repentigny,QC,J6A 2S8,SOL,SOL00016,Org Millet Flour 1kg,3,$19.05 ,3
2021,7,2021-07,PSC14999,Milton Health Foods,224 Main St E,Milton,ON,L9T 1N8,SOL,SOL00016,Org Millet Flour 1kg,1,$6.03 ,3
2021,7,2021-07,PSC14999,Milton Health Foods,224 Main St E,Milton,ON,L9T 1N8,SOL,SOL00016,Org Millet Flour 1kg,1,$6.03 ,3
2021,7,2021-07,PSC15190,Sparwood Remedy's Rx,"74 - 101 Red Cedar Drive, PO Box 1270",Sparwood,BC,V0B 2G0,SOL,SOL00013,Org Coconut Flour 700g,1,$5.72 ,3
2021,7,2021-07,PSC15254,Eos Natural Foods,"112 Front St, Unit 114",Wolfville,NS,B4P 1A9,SOL,SOL00007,Org Buckwheat Flour 1kg,1,$5.21 ,3
2021,7,2021-07,PSC15254,Eos Natural Foods,"112 Front St, Unit 114",Wolfville,NS,B4P 1A9,SOL,SOL00010,Org Tapioca Starch 1kg,2,$13.10 ,3
2021,7,2021-07,PSC15254,Eos Natural Foods,"112 Front St, Unit 114",Wolfville,NS,B4P 1A9,SOL,SOL00008,Org Quinoa Flour 700g,1,$13.92 ,3
2021,7,2021-07,PSC15447,Sunflower Health Shop & Services,"57 Main Street, PO Box 99",Brighton,ON,K0K 1H0,SOL,SOL00018,Org Chickpea Flour 700g,1,$8.80 ,3
2021,7,2021-07,PSC15447,Sunflower Health Shop & Services,"57 Main Street, PO Box 99",Brighton,ON,K0K 1H0,SOL,SOL00018,Org Chickpea Flour 700g,1,$8.80 ,3
2021,7,2021-07,PSC15447,Sunflower Health Shop & Services,"57 Main Street, PO Box 99",Brighton,ON,K0K 1H0,SOL,SOL00013,Org Coconut Flour 700g,1,$5.55 ,3
2021,7,2021-07,PSC15941,U-RAAW Custom Health Foods,930 Woodlawn Rd W Unit 16,Guelph,ON,L4L 8X9,SOL,SOL00007,Org Buckwheat Flour 1kg,1,$5.05 ,3
2021,7,2021-07,PSC15941,U-RAAW Custom Health Foods,930 Woodlawn Rd W Unit 16,Guelph,ON,L4L 8X9,SOL,SOL00013,Org Coconut Flour 700g,2,$11.10 ,3
2021,7,2021-07,PSC17714,Organic Earth Market,6487 Quinpool Rd,Halifax,NS,B3L 1B2,SOL,SOL00007,Org Buckwheat Flour 1kg,12,$60.60 ,3
2021,7,2021-07,PSC17781,Raise the Root Organic Market,1164 Queen Street East,Toronto,ON,M4M 1L4,SOL,SOL00018,Org Chickpea Flour 700g,1,$9.26 ,3
2021,7,2021-07,PSC17781,Raise the Root Organic Market,1164 Queen Street East,Toronto,ON,M4M 1L4,SOL,SOL00018,Org Chickpea Flour 700g,2,$18.52 ,3
2021,7,2021-07,PSC18074,One Stop Naturals,3140 Hwy 69N Unit 32,Val Caron,ON,P3N 1G3,SOL,SOL00007,Org Buckwheat Flour 1kg,1,$5.05 ,3
2021,7,2021-07,PSC18074,One Stop Naturals,3140 Hwy 69N Unit 32,Val Caron,ON,P3N 1G3,SOL,SOL00010,Org Tapioca Starch 1kg,1,$6.35 ,3
2021,7,2021-07,PSC18074,One Stop Naturals,3140 Hwy 69N Unit 32,Val Caron,ON,P3N 1G3,SOL,SOL00018,Org Chickpea Flour 700g,2,$17.60 ,3
2021,7,2021-07,PSC18403,Country Cupboard,9 May St PO Box 156,Fenelon Falls,ON,K0M 1N0,SOL,SOL00008,Org Quinoa Flour 700g,1,$13.49 ,3
2021,7,2021-07,PSC18421,Full Circle Foods,3 Charles St W,Kitchener,ON,N2G 1H1,SOL,SOL00007,Org Buckwheat Flour 1kg,1,$5.32 ,3
2021,7,2021-07,PSC18493,Quesnel Naturopathic Clinic,Suite 203-488 McLean Street,Quesnel,BC,V2J 2P2,SOL,SOL00029,Org Amaranth Flour 700g,3,$19.53 ,3
2021,7,2021-07,PSC18516,Simcoe Natural Foods,479 Queensway W Unit 2,Simcoe,ON,N3Y 4R5,SOL,SOL00007,Org Buckwheat Flour 1kg,3,$15.15 ,3
2021,7,2021-07,PSC18688,Country Kitchen Bulk Food Store,30 York St,Haliburton,ON,K0M 1S0,SOL,SOL00018,Org Chickpea Flour 700g,3,$26.40 ,3
2021,7,2021-07,PSC18779,Simplicity Natural Foods,800 Centre StUnit 114,Espanola,ON,P5E 1J3,SOL,SOL00010,Org Tapioca Starch 1kg,3,$19.05 ,3
2021,7,2021-07,PSC18779,Simplicity Natural Foods,800 Centre StUnit 114,Espanola,ON,P5E 1J3,SOL,SOL00012,Org All-Purpose Mix 1kg,3,$23.04 ,3
2021,7,2021-07,PSC18779,Simplicity Natural Foods,800 Centre StUnit 114,Espanola,ON,P5E 1J3,SOL,SOL00013,Org Coconut Flour 700g,3,$16.65 ,3
2021,7,2021-07,PSC18810,Buttertrail Natural Goods,215 Main St,Tatamagouche,NS,B0K 1V0,SOL,SOL00020,Org Oat Flour 800g,2,$11.94 ,3
2021,7,2021-07,PSC18812,Rosemary's Natural Choices,95 Lincoln St Unit 8,Welland,ON,L3C 7C3,SOL,SOL00007,Org Buckwheat Flour 1kg,1,$5.05 ,3
2021,7,2021-07,PSC18848,Nissen's Market,1233 West Riverside Drive,Perth Andover,NB,E7H 5G8,SOL,SOL00010,Org Tapioca Starch 1kg,2,$13.36 ,3
2021,7,2021-07,PSC18870,KIPOS Nutrimart,6034 Main St,Niagra Falls,ON,L2G 5Z9,SOL,SOL00023,Org Hemp Flour 400g,5,$28.45 ,3
2021,7,2021-07,PSC18913,Durham Natural Foods,1191 Montrose Avenue,Sudbury,ON,P3A5J6,SOL,SOL00006,Org Brown Rice Flour 1kg,1,$6.30 ,3
2021,7,2021-07,PSC18913,Durham Natural Foods,1191 Montrose Avenue,Sudbury,ON,P3A5J6,SOL,SOL00018,Org Chickpea Flour 700g,1,$8.80 ,3
2021,7,2021-07,PSC18995,Arborvitae Holistic Apothecary,206 Durham Street EPuresource,Walkerton,ON,N0G 2V0,SOL,SOL00010,Org Tapioca Starch 1kg,3,$20.04 ,3
2021,7,2021-07,PSC19102,"GLK Natural Inc, (Digby Natural)",65 Water Street,Digby,NS,B0V 1A0,SOL,SOL00007,Org Buckwheat Flour 1kg,6,$31.92 ,3
2021,7,2021-07,PSC19102,"GLK Natural Inc, (Digby Natural)",65 Water Street,Digby,NS,B0V 1A0,SOL,SOL00008,Org Quinoa Flour 700g,6,$85.20 ,3
2021,7,2021-07,PSC19102,"GLK Natural Inc, (Digby Natural)",65 Water Street,Digby,NS,B0V 1A0,SOL,SOL00010,Org Tapioca Starch 1kg,6,$40.08 ,3
2021,7,2021-07,PSC19102,"GLK Natural Inc, (Digby Natural)",65 Water Street,Digby,NS,B0V 1A0,SOL,SOL00012,Org All-Purpose Mix 1kg,6,$48.48 ,3
2021,7,2021-07,PSC19102,"GLK Natural Inc, (Digby Natural)",65 Water Street,Digby,NS,B0V 1A0,SOL,SOL00013,Org Coconut Flour 700g,6,$35.04 ,3
2021,7,2021-07,PSC19102,"GLK Natural Inc, (Digby Natural)",65 Water Street,Digby,NS,B0V 1A0,SOL,SOL00016,Org Millet Flour 1kg,6,$38.10 ,3
2021,7,2021-07,PSC19102,"GLK Natural Inc, (Digby Natural)",65 Water Street,Digby,NS,B0V 1A0,SOL,SOL00020,Org Oat Flour 800g,6,$35.82 ,3
2021,7,2021-07,PSC19102,"GLK Natural Inc, (Digby Natural)",65 Water Street,Digby,NS,B0V 1A0,SOL,SOL00027,Org Pancake Mix 700g,6,$34.98 ,3
2021,12,2021-12,PSC168,Health Supply Centre - Tillsonburg,102C Tillson Avenue,Tillsonburg,ON,N4G 3A1,SOL,SOL00006,Org Brown Rice Flour 1kg,1,$5.83 ,4
2021,12,2021-12,PSC168,Health Supply Centre - Tillsonburg,102C Tillson Avenue,Tillsonburg,ON,N4G 3A1,SOL,SOL00007,Org Buckwheat Flour 1kg,1,$4.68 ,4
2021,12,2021-12,PSC168,Health Supply Centre - Tillsonburg,102C Tillson Avenue,Tillsonburg,ON,N4G 3A1,SOL,SOL00013,Org Coconut Flour 700g,2,$11.24 ,4
2021,12,2021-12,PSC168,Health Supply Centre - Tillsonburg,102C Tillson Avenue,Tillsonburg,ON,N4G 3A1,SOL,SOL00027,Org Pancake Mix 700g,1,$4.96 ,4
2021,12,2021-12,PSC216,Health Wise - Niagara,800 Niagara Street NorthLocated in Mall,Welland,ON,L3C 5Z4,SOL,SOL00007,Org Buckwheat Flour 1kg,3,$14.04 ,4
2021,12,2021-12,PSC294,Smiths Pharmacy,3463 Yonge StreetPURESOURCE,Toronto,ON,M4N 2N3,SOL,SOL00006,Org Brown Rice Flour 1kg,1,$5.83 ,4
2021,12,2021-12,PSC294,Smiths Pharmacy,3463 Yonge StreetPURESOURCE,Toronto,ON,M4N 2N3,SOL,SOL00012,Org All-Purpose Mix 1kg,1,$7.11 ,4
2021,12,2021-12,PSC295,Healthyway Natural Foods,1121 Cedar St,Campbell River,BC,V9W 2W4,SOL,SOL00006,Org Brown Rice Flour 1kg,5,$31.50 ,4
2021,12,2021-12,PSC295,Healthyway Natural Foods,1121 Cedar St,Campbell River,BC,V9W 2W4,SOL,SOL00007,Org Buckwheat Flour 1kg,4,$20.20 ,4
2021,12,2021-12,PSC295,Healthyway Natural Foods,1121 Cedar St,Campbell River,BC,V9W 2W4,SOL,SOL00010,Org Tapioca Starch 1kg,4,$26.52 ,4
2021,12,2021-12,PSC295,Healthyway Natural Foods,1121 Cedar St,Campbell River,BC,V9W 2W4,SOL,SOL00012,Org All-Purpose Mix 1kg,4,$28.44 ,4
2021,12,2021-12,PSC295,Healthyway Natural Foods,1121 Cedar St,Campbell River,BC,V9W 2W4,SOL,SOL00018,Org Chickpea Flour 700g,6,$48.90 ,4
2021,12,2021-12,PSC471,Corn Crib Natural Foods,88 King St,St John,NB,E2L 1G4,SOL,SOL00012,Org All-Purpose Mix 1kg,2,$14.22 ,4
2021,12,2021-12,PSC478,Vitamins First,107 - 8120 Beddington Blvd NW,Calgary,AB,T3K 2A8,SOL,SOL00018,Org Chickpea Flour 700g,1,$8.15 ,4
2021,12,2021-12,PSC511,Stone Store,14 Commercial St,Guelph,ON,N1H 2T7,SOL,SOL00007,Org Buckwheat Flour 1kg,6,$28.08 ,4
2021,12,2021-12,PSC511,Stone Store,14 Commercial St,Guelph,ON,N1H 2T7,SOL,SOL00018,Org Chickpea Flour 700g,6,$48.90 ,4
2021,12,2021-12,PSC1104,Dynamic Health Service,12 - 4736 Lakelse Ave,Terrace,BC,V8G 2R6,SOL,SOL00013,Org Coconut Flour 700g,3,$16.86 ,4
2021,12,2021-12,PSC1577,Angele s Nutri-Clinic,4713 Route 134Clinique Naturelle d Angele,Cocagne,NB,E4R 2Y1,SOL,SOL00006,Org Brown Rice Flour 1kg,3,$17.49 ,4
2021,12,2021-12,PSC1577,Angele s Nutri-Clinic,4713 Route 134Clinique Naturelle d Angele,Cocagne,NB,E4R 2Y1,SOL,SOL00007,Org Buckwheat Flour 1kg,3,$14.04 ,4
2021,12,2021-12,PSC2167,Fountain Head Health Store The,"212 St Andrews Street W,",Fergus,ON,N1M 1N7,SOL,SOL00007,Org Buckwheat Flour 1kg,2,$9.36 ,4
2021,12,2021-12,PSC2167,Fountain Head Health Store The,"212 St Andrews Street W,",Fergus,ON,N1M 1N7,SOL,SOL00026,Org Protein Rich All Purp Flour1kg,3,$20.13 ,4
2021,12,2021-12,PSC2167,Fountain Head Health Store The,"212 St Andrews Street W,",Fergus,ON,N1M 1N7,SOL,SOL00021,Org Flax Flour 400g,2,$9.68 ,4
2021,12,2021-12,PSC2191,Elly Boersema Natural Health,3261 Mullifarry DriveFoods div of 1195936 Ont Inc,Strathroy,ON,N7G 3H8,SOL,SOL00006,Org Brown Rice Flour 1kg,1,$5.83 ,4
2021,12,2021-12,PSC3277,Zaks Natural Foods,10 John Street(IN IGA STORE),Sundridge,ON,P0A 1Z0,SOL,SOL00010,Org Tapioca Starch 1kg,6,$39.78 ,4
2021,12,2021-12,PSC3277,Zaks Natural Foods,10 John Street(IN IGA STORE),Sundridge,ON,P0A 1Z0,SOL,SOL00006,Org Brown Rice Flour 1kg,6,$34.98 ,4
2021,12,2021-12,PSC3689,L'Amie De La Sante,230 Main Street,Hawkesbury,ON,K6A 1A5,SOL,SOL00007,Org Buckwheat Flour 1kg,4,$20.20 ,4
2021,12,2021-12,PSC3689,L'Amie De La Sante,230 Main Street,Hawkesbury,ON,K6A 1A5,SOL,SOL00021,Org Flax Flour 400g,2,$10.82 ,4
2021,12,2021-12,PSC3689,L'Amie De La Sante,230 Main Street,Hawkesbury,ON,K6A 1A5,SOL,SOL00027,Org Pancake Mix 700g,4,$22.16 ,4
2021,12,2021-12,PSC3689,L'Amie De La Sante,230 Main Street,Hawkesbury,ON,K6A 1A5,SOL,SOL00012,Org All-Purpose Mix 1kg,2,$14.22 ,4
2021,12,2021-12,PSC4169,Two Farm Kids Natural Foods,565 34th St,Brandon,MB,R7B 3P8,SOL,SOL00006,Org Brown Rice Flour 1kg,3,$17.49 ,4
2021,12,2021-12,PSC4169,Two Farm Kids Natural Foods,565 34th St,Brandon,MB,R7B 3P8,SOL,SOL00018,Org Chickpea Flour 700g,4,$32.60 ,4
2021,12,2021-12,PSC4376,Pandoras Pantry,222 Josephine St,Wingham,ON,N0G 2W0,SOL,SOL00018,Org Chickpea Flour 700g,2,$16.30 ,4
2021,12,2021-12,PSC4532,Sugar & Spice - Toronto,265 Augusta Avenue,Toronto,ON,M5T 2M1,SOL,SOL00013,Org Coconut Flour 700g,6,$33.72 ,4
2021,12,2021-12,PSC4637,Lifestyle Markets-Douglas St,180-2950 Douglas St,Victoria,BC,V8T 4N4,SOL,SOL00006,Org Brown Rice Flour 1kg,12,$69.96 ,4
2021,12,2021-12,PSC4637,Lifestyle Markets-Douglas St,180-2950 Douglas St,Victoria,BC,V8T 4N4,SOL,SOL00016,Org Millet Flour 1kg,12,$78.00 ,4
2021,12,2021-12,PSC4637,Lifestyle Markets-Douglas St,180-2950 Douglas St,Victoria,BC,V8T 4N4,SOL,SOL00006,Org Brown Rice Flour 1kg,6,$34.98 ,4
2021,12,2021-12,PSC4637,Lifestyle Markets-Douglas St,180-2950 Douglas St,Victoria,BC,V8T 4N4,SOL,SOL00010,Org Tapioca Starch 1kg,6,$36.84 ,4
2021,12,2021-12,PSC4849,County Sunshine,195 Main Street,Picton,ON,K0K 2T0,SOL,SOL00012,Org All-Purpose Mix 1kg,3,$21.33 ,4
2021,12,2021-12,PSC4849,County Sunshine,195 Main Street,Picton,ON,K0K 2T0,SOL,SOL00013,Org Coconut Flour 700g,3,$16.86 ,4
2021,12,2021-12,PSC4849,County Sunshine,195 Main Street,Picton,ON,K0K 2T0,SOL,SOL00016,Org Millet Flour 1kg,6,$39.00 ,4
2021,12,2021-12,PSC5028,Mina Lucchese R N,80 Revell Drive,Guelph,ON,N1G 0B1,SOL,SOL00006,Org Brown Rice Flour 1kg,4,$23.32 ,4
2021,12,2021-12,PSC5028,Mina Lucchese R N,80 Revell Drive,Guelph,ON,N1G 0B1,SOL,SOL00013,Org Coconut Flour 700g,1,$5.62 ,4
2021,12,2021-12,PSC5028,Mina Lucchese R N,80 Revell Drive,Guelph,ON,N1G 0B1,SOL,SOL00020,Org Oat Flour 800g,2,$10.14 ,4
2021,12,2021-12,PSC5794,Natures Care Health Products,115 Bank Street Unit #11,Ottawa,ON,K1P 5N5,SOL,SOL00010,Org Tapioca Starch 1kg,12,$73.68 ,4
2021,12,2021-12,PSC5936,Ye Olde Health Shoppe,116 King Street W,Bowmanville,ON,L1C 3K8,SOL,SOL00016,Org Millet Flour 1kg,2,$13.00 ,4
2021,12,2021-12,PSC5936,Ye Olde Health Shoppe,116 King Street W,Bowmanville,ON,L1C 3K8,SOL,SOL00016,Org Millet Flour 1kg,2,$13.00 ,4
2021,12,2021-12,PSC6087,Good Health Mart - Owen Sound,955 -10th Street West,Owen Sound,ON,N4K 5S2,SOL,SOL00013,Org Coconut Flour 700g,1,$5.62 ,4
2021,12,2021-12,PSC6109,Prairie Health,2450 Saskatchewan Ave W PO # 017,Portage La Prairie,MB,R1N 3N8,SOL,SOL00012,Org All-Purpose Mix 1kg,6,$42.66 ,4
2021,12,2021-12,PSC6452,S & H Health - Sherwood,19-1225 Wonderland Road N,London,ON,N6B 2V9,SOL,SOL00013,Org Coconut Flour 700g,3,$16.86 ,4
2021,12,2021-12,PSC8379,Natural Life Health Market-Thornhill,"7700 Bathurst Street, Unit 30",Thornhill,ON,L4J 7Y3,SOL,SOL00016,Org Millet Flour 1kg,3,$19.50 ,4
2021,12,2021-12,PSC8379,Natural Life Health Market-Thornhill,"7700 Bathurst Street, Unit 30",Thornhill,ON,L4J 7Y3,SOL,SOL00016,Org Millet Flour 1kg,4,$26.00 ,4
2021,12,2021-12,PSC8379,Natural Life Health Market-Thornhill,"7700 Bathurst Street, Unit 30",Thornhill,ON,L4J 7Y3,SOL,SOL00016,Org Millet Flour 1kg,6,$39.00 ,4
2021,12,2021-12,PSC8462,Greenbrook Pharmacy,421 Greenbrook Drive,Kitchener,ON,N2M 4K1,SOL,SOL00007,Org Buckwheat Flour 1kg,3,$14.04 ,4
2021,12,2021-12,PSC8552,Terrens Wellness Centre,"5314 Main St,, PO Box 536",Orono,ON,L0B 1M0,SOL,SOL00013,Org Coconut Flour 700g,2,$12.14 ,4
2021,12,2021-12,PSC8721,Country Store,"963 Central AvenueWade Enterprises Ltd,",Greenwood,NS,B0P 1N0,SOL,SOL00007,Org Buckwheat Flour 1kg,2,$9.36 ,4
2021,12,2021-12,PSC9339,Vogel Ste-Adele,1151 Boul Ste-Adele,Ste Adele,QC,J8B 0K3,SOL,SOL00007,Org Buckwheat Flour 1kg,3,$14.04 ,4
2021,12,2021-12,PSC9339,Vogel Ste-Adele,1151 Boul Ste-Adele,Ste Adele,QC,J8B 0K3,SOL,SOL00010,Org Tapioca Starch 1kg,2,$12.28 ,4
2021,12,2021-12,PSC9339,Vogel Ste-Adele,1151 Boul Ste-Adele,Ste Adele,QC,J8B 0K3,SOL,SOL00018,Org Chickpea Flour 700g,3,$24.45 ,4
2021,12,2021-12,PSC9710,Well In Hand,522 A Goderich Street,Port Elgin,ON,N0H 2C4,SOL,SOL00007,Org Buckwheat Flour 1kg,2,$9.36 ,4
2021,12,2021-12,PSC10260,Pantry Natural Foods,33051 1st Avenue,Mission,BC,V2V 1G2,SOL,SOL00007,Org Buckwheat Flour 1kg,2,$9.36 ,4
2021,12,2021-12,PSC10260,Pantry Natural Foods,33051 1st Avenue,Mission,BC,V2V 1G2,SOL,SOL00010,Org Tapioca Starch 1kg,6,$36.84 ,4
2021,12,2021-12,PSC11179,Organic Planet-Winnipeg,877 Westminister Ave,Winnipeg,MB,R3G 1B3,SOL,SOL00018,Org Chickpea Flour 700g,3,$24.45 ,4
2021,12,2021-12,PSC11687,Community Farm Store,2- 5380 Trans Canada Hwy,Duncan,BC,V9L 6W4,SOL,SOL00010,Org Tapioca Starch 1kg,6,$36.84 ,4
2021,12,2021-12,PSC11687,Community Farm Store,2- 5380 Trans Canada Hwy,Duncan,BC,V9L 6W4,SOL,SOL00016,Org Millet Flour 1kg,6,$39.00 ,4
2021,12,2021-12,PSC11687,Community Farm Store,2- 5380 Trans Canada Hwy,Duncan,BC,V9L 6W4,SOL,SOL00018,Org Chickpea Flour 700g,6,$48.90 ,4
2021,12,2021-12,PSC11687,Community Farm Store,2- 5380 Trans Canada Hwy,Duncan,BC,V9L 6W4,SOL,SOL00010,Org Tapioca Starch 1kg,5,$30.70 ,4
2021,12,2021-12,PSC11988,Pro Hance,17600 Dufferin Street,New Market,ON,L3Y 4V9,SOL,SOL00006,Org Brown Rice Flour 1kg,1,$5.83 ,4
2021,12,2021-12,PSC11988,Pro Hance,17600 Dufferin Street,New Market,ON,L3Y 4V9,SOL,SOL00016,Org Millet Flour 1kg,1,$6.50 ,4
2021,12,2021-12,PSC11988,Pro Hance,17600 Dufferin Street,New Market,ON,L3Y 4V9,SOL,SOL00027,Org Pancake Mix 700g,2,$9.92 ,4
2021,12,2021-12,PSC12494,Misty River Alternatives,"133 Colonization St, PO Box 206",Emo,ON,P0W 1E0,SOL,SOL00016,Org Millet Flour 1kg,2,$13.00 ,4
2021,12,2021-12,PSC12494,Misty River Alternatives,"133 Colonization St, PO Box 206",Emo,ON,P0W 1E0,SOL,SOL00018,Org Chickpea Flour 700g,4,$32.60 ,4
2021,12,2021-12,PSC12818,Les Glutineries,"2415 Dessaulles9146,9692 Quebec Inc,",St Hyacinthe,QC,J2S 2V2,SOL,SOL00028,Org Muffin Mix 700g,3,$14.88 ,4
